t,v,w
3.490000, -1.198886, -0.624206
3.500000, -1.198914, -0.624202
3.510000, -1.198941, -0.624197
3.520000, -1.198967, -0.624193
3.530000, -1.198993, -0.624190
3.540000, -1.199018, -0.624186
3.550000, -1.199042, -0.624183
3.560000, -1.199065, -0.624180
3.570000, -1.199088, -0.624177
3.580000, -1.199110, -0.624175
3.590000, -1.199131, -0.624173
3.600000, -1.199151, -0.624171
3.610000, -1.199171, -0.624169
3.620000, -1.199190, -0.624168
3.630000, -1.199209, -0.624166
3.640000, -1.199227, -0.624165
3.650000, -1.199244, -0.624164
3.660000, -1.199260, -0.624163
3.670000, -1.199276, -0.624163
3.680000, -1.199291, -0.624162
3.690000, -1.199306, -0.624162
3.700000, -1.199320, -0.624162
3.710000, -1.199333, -0.624162
3.720000, -1.199346, -0.624162
3.730000, -1.199358, -0.624162
3.740000, -1.199370, -0.624162
3.750000, -1.199381, -0.624163
3.760000, -1.199392, -0.624163
3.770000, -1.199402, -0.624164
3.780000, -1.199411, -0.624165
3.790000, -1.199421, -0.624166
3.800000, -1.199429, -0.624167
3.810000, -1.199437, -0.624168
3.820000, -1.199445, -0.624169
3.830000, -1.199452, -0.624170
3.840000, -1.199459, -0.624171
3.850000, -1.199466, -0.624172
3.860000, -1.199472, -0.624174
3.870000, -1.199477, -0.624175
3.880000, -1.199483, -0.624176
3.890000, -1.199488, -0.624178
3.900000, -1.199492, -0.624179
3.910000, -1.199496, -0.624181
3.920000, -1.199500, -0.624182
3.930000, -1.199504, -0.624184
3.940000, -1.199507, -0.624185
3.950000, -1.199510, -0.624187
3.960000, -1.199513, -0.624189
3.970000, -1.199515, -0.624190
3.980000, -1.199517, -0.624192
3.990000, -1.199519, -0.624194
4.000000, -1.199521, -0.624195
4.010000, -1.199522, -0.624197
4.020000, -1.199524, -0.624198
4.030000, -1.199525, -0.624200
4.040000, -1.199525, -0.624202
4.050000, -1.199526, -0.624203
4.060000, -1.199526, -0.624205
4.070000, -1.199527, -0.624207
4.080000, -1.199527, -0.624208
4.090000, -1.199526, -0.624210
4.100000, -1.199526, -0.624211
4.110000, -1.199526, -0.624213
4.120000, -1.199525, -0.624215
4.130000, -1.199525, -0.624216
4.140000, -1.199524, -0.624218
4.150000, -1.199523, -0.624219
4.160000, -1.199522, -0.624221
4.170000, -1.199521, -0.624222
4.180000, -1.199520, -0.624223
4.190000, -1.199518, -0.624225
4.200000, -1.199517, -0.624226
4.210000, -1.199516, -0.624227
4.220000, -1.199514, -0.624229
4.230000, -1.199513, -0.624230
4.240000, -1.199511, -0.624231
4.250000, -1.199509, -0.624233
4.260000, -1.199508, -0.624234
4.270000, -1.199506, -0.624235
4.280000, -1.199504, -0.624236
4.290000, -1.199502, -0.624237
4.300000, -1.199500, -0.624238
4.310000, -1.199498, -0.624240
4.320000, -1.199496, -0.624241
4.330000, -1.199495, -0.624242
4.340000, -1.199493, -0.624243
4.350000, -1.199491, -0.624244
4.360000, -1.199489, -0.624245
4.370000, -1.199487, -0.624245
4.380000, -1.199485, -0.624246
4.390000, -1.199483, -0.624247
4.400000, -1.199481, -0.624248
4.410000, -1.199479, -0.624249
4.420000, -1.199477, -0.624250
4.430000, -1.199475, -0.624250
4.440000, -1.199473, -0.624251
4.450000, -1.199471, -0.624252
4.460000, -1.199469, -0.624253
4.470000, -1.199467, -0.624253
4.480000, -1.199465, -0.624254
4.490000, -1.199463, -0.624254
4.500000, -1.199461, -0.624255
4.510000, -1.199460, -0.624256
4.520000, -1.199458, -0.624256
4.530000, -1.199456, -0.624257
4.540000, -1.199454, -0.624257
4.550000, -1.199453, -0.624258
4.560000, -1.199451, -0.624258
4.570000, -1.199449, -0.624258
4.580000, -1.199448, -0.624259
4.590000, -1.199446, -0.624259
4.600000, -1.199444, -0.624260
4.610000, -1.199443, -0.624260
4.620000, -1.199441, -0.624260
4.630000, -1.199440, -0.624261
4.640000, -1.199438, -0.624261
4.650000, -1.199437, -0.624261
4.660000, -1.199436, -0.624262
4.670000, -1.199434, -0.624262
4.680000, -1.199433, -0.624262
4.690000, -1.199432, -0.624262
4.700000, -1.199430, -0.624262
4.710000, -1.199429, -0.624263
4.720000, -1.199428, -0.624263
4.730000, -1.199427, -0.624263
4.740000, -1.199426, -0.624263
4.750000, -1.199425, -0.624263
4.760000, -1.199424, -0.624263
4.770000, -1.199423, -0.624264
4.780000, -1.199422, -0.624264
4.790000, -1.199421, -0.624264
4.800000, -1.199420, -0.624264
4.810000, -1.199419, -0.624264
4.820000, -1.199418, -0.624264
4.830000, -1.199417, -0.624264
4.840000, -1.199416, -0.624264
4.850000, -1.199416, -0.624264
4.860000, -1.199415, -0.624264
4.870000, -1.199414, -0.624264
4.880000, -1.199414, -0.624264
4.890000, -1.199413, -0.624264
4.900000, -1.199412, -0.624264
4.910000, -1.199412, -0.624264
4.920000, -1.199411, -0.624264
4.930000, -1.199411, -0.624264
4.940000, -1.199410, -0.624264
4.950000, -1.199410, -0.624264
4.960000, -1.199409, -0.624264
4.970000, -1.199409, -0.624264
4.980000, -1.199408, -0.624264
4.990000, -1.199408, -0.624264
5.000000, -1.199407, -0.624264
5.010000, -1.199407, -0.624264
5.020000, -1.199407, -0.624264
5.030000, -1.199406, -0.624264
5.040000, -1.199406, -0.624264
5.050000, -1.199406, -0.624264
5.060000, -1.199405, -0.624264
5.070000, -1.199405, -0.624264
5.080000, -1.199405, -0.624264
5.090000, -1.199405, -0.624264
5.100000, -1.199404, -0.624264
5.110000, -1.199404, -0.624264
5.120000, -1.199404, -0.624263
5.130000, -1.199404, -0.624263
5.140000, -1.199404, -0.624263
5.150000, -1.199404, -0.624263
5.160000, -1.199404, -0.624263
5.170000, -1.199403, -0.624263
5.180000, -1.199403, -0.624263
5.190000, -1.199403, -0.624263
5.200000, -1.199403, -0.624263
5.210000, -1.199403, -0.624263
5.220000, -1.199403, -0.624263
5.230000, -1.199403, -0.624263
5.240000, -1.199403, -0.624263
5.250000, -1.199403, -0.624263
5.260000, -1.199403, -0.624262
5.270000, -1.199403, -0.624262
5.280000, -1.199403, -0.624262
5.290000, -1.199403, -0.624262
5.300000, -1.199403, -0.624262
5.310000, -1.199403, -0.624262
5.320000, -1.199403, -0.624262
5.330000, -1.199403, -0.624262
5.340000, -1.199403, -0.624262
5.350000, -1.199403, -0.624262
5.360000, -1.199403, -0.624262
5.370000, -1.199403, -0.624262
5.380000, -1.199403, -0.624262
5.390000, -1.199403, -0.624262
5.400000, -1.199403, -0.624262
5.410000, -1.199403, -0.624262
5.420000, -1.199403, -0.624261
5.430000, -1.199403, -0.624261
5.440000, -1.199403, -0.624261
5.450000, -1.199404, -0.624261
5.460000, -1.199404, -0.624261
5.470000, -1.199404, -0.624261
5.480000, -1.199404, -0.624261
5.490000, -1.199404, -0.624261
5.500000, -1.199404, -0.624261
5.510000, -1.199404, -0.624261
5.520000, -1.199404, -0.624261
5.530000, -1.199404, -0.624261
5.540000, -1.199404, -0.624261
5.550000, -1.199404, -0.624261
5.560000, -1.199404, -0.624261
5.570000, -1.199405, -0.624261
5.580000, -1.199405, -0.624261
5.590000, -1.199405, -0.624261
5.600000, -1.199405, -0.624261
5.610000, -1.199405, -0.624261
5.620000, -1.199405, -0.624261
5.630000, -1.199405, -0.624260
5.640000, -1.199405, -0.624260
5.650000, -1.199405, -0.624260
5.660000, -1.199405, -0.624260
5.670000, -1.199405, -0.624260
5.680000, -1.199405, -0.624260
5.690000, -1.199406, -0.624260
5.700000, -1.199406, -0.624260
5.710000, -1.199406, -0.624260
5.720000, -1.199406, -0.624260
5.730000, -1.199406, -0.624260
5.740000, -1.199406, -0.624260
5.750000, -1.199406, -0.624260
5.760000, -1.199406, -0.624260
5.770000, -1.199406, -0.624260
5.780000, -1.199406, -0.624260
5.790000, -1.199406, -0.624260
5.800000, -1.199406, -0.624260
5.810000, -1.199406, -0.624260
5.820000, -1.199407, -0.624260
5.830000, -1.199407, -0.624260
5.840000, -1.199407, -0.624260
5.850000, -1.199407, -0.624260
5.860000, -1.199407, -0.624260
5.870000, -1.199407, -0.624260
5.880000, -1.199407, -0.624260
5.890000, -1.199407, -0.624260
5.900000, -1.199407, -0.624260
5.910000, -1.199407, -0.624260
5.920000, -1.199407, -0.624260
5.930000, -1.199407, -0.624260
5.940000, -1.199407, -0.624260
5.950000, -1.199407, -0.624260
5.960000, -1.199407, -0.624260
5.970000, -1.199407, -0.624260
5.980000, -1.199407, -0.624260
5.990000, -1.199407, -0.624260
